cve_id,cwe_id,epss_score,epss_percentile,cvss_base_score,cvss_base_severity,cvss_vector,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality,integrity,availability,cvss_exploitability_score,cvss_impact_score,cvss_score_source,cvss_first_seen,publish_date,update_date,source,vuln_category
CVE-2026-2807,787,0.04%,~ 13 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:34.035,2026-02-26 14:44:08.263,mozilla,Memory Corruption
CVE-2026-2806,457,0.04%,~ 13 %,9.1,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,Network,Low,None,None,Unchanged,High,None,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:33.407,2026-02-25 21:29:33.327,mozilla,Memory Corruption
CVE-2026-2805,824,0.04%,~ 13 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:32.768,2026-02-25 21:30:08.787,mozilla,Memory Corruption
CVE-2026-2804,416,0.03%,~ 8 %,5.4,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,Network,Low,None,Required,Unchanged,Low,Low,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:32.144,2026-02-24 17:30:44.942,mozilla,Memory Corruption
CVE-2026-2803,200,0.04%,~ 12 %,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,Network,Low,None,None,Unchanged,High,None,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:31.491,2026-02-26 20:01:27.866,mozilla,Memory Corruption
CVE-2026-2802,362,0.03%,~ 7 %,4.2,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N,Network,High,None,Required,Unchanged,Low,Low,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:30.784,2026-02-24 17:30:44.158,mozilla,Memory Corruption
CVE-2026-2801,754,0.04%,~ 12 %,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Network,Low,None,None,Unchanged,None,None,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:29.929,2026-02-26 20:50:24.195,mozilla,Memory Corruption
CVE-2026-2800,290,0.04%,~ 12 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:29.312,2026-02-26 20:34:47.938,mozilla,Memory Corruption
CVE-2026-2799,416,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:28.665,2026-02-26 20:52:49.623,mozilla,Memory Corruption
CVE-2026-2798,416,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:28.034,2026-02-24 18:25:31.688,mozilla,Memory Corruption
CVE-2026-2797,416,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:27.406,2026-02-26 20:52:49.775,mozilla,Memory Corruption
CVE-2026-2796,843,0.04%,~ 13 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:26.775,2026-02-27 20:52:22.502,mozilla,Memory Corruption
CVE-2026-2795,416,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:26.111,2026-02-26 20:52:49.920,mozilla,Memory Corruption
CVE-2026-2793,787,0.05%,~ 15 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:23.571,2026-02-26 14:44:08.469,mozilla,Memory Corruption
CVE-2026-2792,787,0.05%,~ 15 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:22.842,2026-02-26 14:44:08.644,mozilla,Memory Corruption
CVE-2026-2791,288,0.04%,~ 13 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:22.237,2026-02-28 03:10:50.975,mozilla,Memory Corruption
CVE-2026-2790,346,0.02%,~ 5 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:21.600,2026-02-26 20:20:36.866,mozilla,Memory Corruption
CVE-2026-2789,416,0.04%,~ 13 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:20.961,2026-02-26 20:52:50.078,mozilla,Memory Corruption
CVE-2026-2788,119,0.05%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:20.287,2026-02-28 03:12:31.648,mozilla,Memory Corruption
CVE-2026-2787,416,0.04%,~ 13 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:19.579,2026-02-26 20:02:41.330,mozilla,Memory Corruption
CVE-2026-2786,416,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,3.9,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:18.980,2026-02-26 20:04:22.957,mozilla,Memory Corruption
CVE-2026-2785,824,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:18.254,2026-02-26 20:06:49.232,mozilla,Memory Corruption
CVE-2026-2784,288,0.04%,~ 13 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:17.554,2026-02-28 03:14:35.231,mozilla,Memory Corruption
CVE-2026-2783,200,0.03%,~ 10 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,Network,Low,None,Required,Unchanged,High,None,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:16.921,2026-02-26 20:10:05.132,mozilla,Memory Corruption
CVE-2026-2782,269,0.04%,~ 13 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:16.262,2026-02-26 14:44:08.795,mozilla,Memory Corruption
CVE-2026-2781,190,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:15.551,2026-02-26 20:07:34.180,mozilla,Memory Corruption
CVE-2026-2780,269,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:14.850,2026-02-26 14:44:08.941,mozilla,Memory Corruption
CVE-2026-2779,119,0.04%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:14.195,2026-02-28 03:16:09.978,mozilla,Memory Corruption
CVE-2026-2778,119,0.05%,~ 17 %,10,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,Network,Low,None,None,Changed,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:13.564,2026-02-28 03:18:10.437,mozilla,Memory Corruption
CVE-2026-2777,269,0.04%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:12.869,2026-02-26 14:44:09.085,mozilla,Memory Corruption
CVE-2026-2776,119,0.05%,~ 17 %,10,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,Network,Low,None,None,Changed,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:12.247,2026-02-28 03:19:44.671,mozilla,Memory Corruption
CVE-2026-2775,288,0.04%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:11.553,2026-02-28 03:21:34.289,mozilla,Memory Corruption
CVE-2026-2774,190,0.04%,~ 13 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:10.821,2026-02-26 20:21:19.007,mozilla,Memory Corruption
CVE-2026-2773,119,0.05%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:10.177,2026-02-28 02:38:52.756,mozilla,Memory Corruption
CVE-2026-2772,416,0.04%,~ 13 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:09.181,2026-02-26 20:52:50.266,mozilla,Memory Corruption
CVE-2026-2771,,0.05%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,3.9,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:08.538,2026-02-24 17:30:25.709,mozilla,Memory Corruption
CVE-2026-2770,416,0.04%,~ 13 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:07.898,2026-02-26 20:52:50.468,mozilla,Memory Corruption
CVE-2026-2769,416,0.04%,~ 13 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:06.912,2026-02-24 17:30:21.670,mozilla,Memory Corruption
CVE-2026-2768,693,0.07%,~ 21 %,10,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,Network,Low,None,None,Changed,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:06.258,2026-02-26 21:05:03.087,mozilla,Memory Corruption
CVE-2026-2767,416,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:05.551,2026-02-26 20:10:59.598,mozilla,Memory Corruption
CVE-2026-2766,416,0.04%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:04.946,2026-02-28 02:32:50.044,mozilla,Memory Corruption
CVE-2026-2765,416,0.04%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:03.943,2026-02-28 02:31:24.689,mozilla,Memory Corruption
CVE-2026-2764,416,0.05%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:03.207,2026-02-28 02:29:08.622,mozilla,Memory Corruption
CVE-2026-2763,416,0.05%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:02.514,2026-02-28 02:27:22.934,mozilla,Memory Corruption
CVE-2026-2762,190,0.04%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:01.761,2026-02-28 02:25:03.772,mozilla,Memory Corruption
CVE-2026-2761,693,0.10%,~ 27 %,10,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,Network,Low,None,None,Changed,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:01.011,2026-02-26 15:53:16.322,mozilla,Memory Corruption
CVE-2026-2760,1384,0.05%,~ 17 %,10,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,Network,Low,None,None,Changed,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:33:00.290,2026-02-26 15:51:08.823,mozilla,Memory Corruption
CVE-2026-2759,1384,0.05%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:32:59.173,2026-02-26 15:47:54.766,mozilla,Memory Corruption
CVE-2026-2758,416,0.05%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:32:58.501,2026-02-26 15:45:43.075,mozilla,Memory Corruption
CVE-2026-2757,1384,0.05%,~ 14 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-24 13:32:57.740,2026-02-26 15:43:13.747,mozilla,Memory Corruption
CVE-2026-2447,122,0.04%,~ 12 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-02-16 14:13:23.559,2026-02-22 21:05:42.890,mozilla,Buffer Overflow
CVE-2026-0892,119,0.02%,~ 5 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:59.874,2026-02-26 15:04:46.714,mozilla,Memory Corruption
CVE-2026-0891,119,0.02%,~ 6 %,8.1,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,High,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:59.454,2026-02-26 15:04:47.027,mozilla,Memory Corruption
CVE-2026-0890,290,0.01%,~ 3 %,5.4,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:L,Network,Low,None,Required,Unchanged,Low,None,Low,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:59.089,2026-01-15 15:30:48.870,mozilla,Memory Corruption
CVE-2026-0889,400,0.02%,~ 6 %,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Network,Low,None,None,Unchanged,None,None,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:58.675,2026-01-15 09:31:15.710,mozilla,Memory Corruption
CVE-2026-0888,200,0.01%,~ 2 %,5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Network,Low,None,None,Unchanged,Low,None,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:58.296,2026-01-15 09:31:15.094,mozilla,Memory Corruption
CVE-2026-0887,497,0.01%,~ 2 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,Network,Low,None,Required,Unchanged,Low,None,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:57.847,2026-01-15 15:32:44.439,mozilla,Memory Corruption
CVE-2026-0886,119,0.02%,~ 4 %,5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Network,Low,None,None,Unchanged,Low,None,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:57.400,2026-01-15 15:34:33.932,mozilla,Memory Corruption
CVE-2026-0885,416,0.02%,~ 5 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,Network,Low,None,None,Unchanged,Low,None,Low,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:56.939,2026-01-15 09:31:13.413,mozilla,Memory Corruption
CVE-2026-0884,416,0.03%,~ 6 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:56.543,2026-01-15 09:31:12.864,mozilla,Memory Corruption
CVE-2026-0883,200,0.01%,~ 3 %,5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Network,Low,None,None,Unchanged,Low,None,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:56.043,2026-01-15 09:31:12.339,mozilla,Memory Corruption
CVE-2026-0882,416,0.02%,~ 4 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:55.562,2026-01-15 09:31:11.810,mozilla,Memory Corruption
CVE-2026-0881,693,0.03%,~ 8 %,10,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,Network,Low,None,None,Changed,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:55.122,2026-01-15 09:31:11.249,mozilla,Memory Corruption
CVE-2026-0880,190,0.02%,~ 4 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:54.679,2026-01-15 09:31:10.655,mozilla,Memory Corruption
CVE-2026-0879,119,0.03%,~ 7 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:54.207,2026-01-15 09:31:10.036,mozilla,Memory Corruption
CVE-2026-0878,119,0.03%,~ 9 %,8,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:N,Network,High,None,Required,Changed,High,High,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:53.697,2026-01-15 09:31:09.491,mozilla,Memory Corruption
CVE-2026-0877,693,0.02%,~ 5 %,8.1,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,Network,Low,None,Required,Unchanged,High,High,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-13 13:30:52.979,2026-01-15 09:31:08.828,mozilla,Memory Corruption
CVE-2026-0818,200,0.01%,~ 0 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,Network,Low,None,Required,Unchanged,Low,None,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2026-01-28 07:39:17.467,2026-02-04 09:14:40.545,mozilla,
CVE-2025-26696,290,0.18%,~ 40 %,7,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:L,Network,High,None,None,Unchanged,High,Low,Low,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-03-10 18:41:25.205,2025-03-11 19:17:04.139,mozilla,Crafted email message incorrectly shown as being encrypted
CVE-2025-26695,,0.04%,~ 12 %,5.3,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Local,Low,Low,None,Unchanged,Low,Low,Low,1.8,3.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-03-10 18:41:25.460,2025-03-12 18:37:28.315,mozilla,Downloading of OpenPGP keys from WKD used incorrect padding
CVE-2025-14333,119,0.07%,~ 21 %,8.1,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,High,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-12-09 13:38:09.979,2026-02-26 16:57:06.605,mozilla,Memory Corruption
CVE-2025-14332,787,0.05%,~ 17 %,7.3,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,Network,Low,None,None,Unchanged,Low,Low,Low,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-12-09 13:38:08.758,2025-12-10 14:32:24.286,mozilla,Memory Corruption
CVE-2025-14331,346,0.04%,~ 11 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,Network,Low,None,None,Unchanged,Low,Low,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-12-09 13:38:07.191,2025-12-10 14:32:22.408,mozilla,Memory Corruption
CVE-2025-14330,686,0.07%,~ 21 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-12-09 13:38:05.995,2025-12-11 20:38:25.860,mozilla,Memory Corruption
CVE-2025-14329,,0.05%,~ 16 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-12-09 13:38:04.796,2026-02-26 16:57:07.126,mozilla,Memory Corruption
CVE-2025-14328,,0.05%,~ 16 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-12-09 13:38:03.509,2026-02-26 16:57:07.668,mozilla,Memory Corruption
CVE-2025-14327,290,0.01%,~ 3 %,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,Network,Low,None,None,Unchanged,None,High,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-12-09 13:38:02.260,2026-01-15 09:31:17.854,mozilla,Memory Corruption
CVE-2025-14326,416,0.06%,~ 18 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2025-12-09 13:38:00.695,2025-12-11 20:48:55.444,mozilla,Memory Corruption
