cve_id,cwe_id,epss_score,epss_percentile,cvss_base_score,cvss_base_severity,cvss_vector,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality,integrity,availability,cvss_exploitability_score,cvss_impact_score,cvss_score_source,cvss_first_seen,publish_date,update_date,source,vuln_category
CVE-2015-2726,119,1.25%,~ 79 %,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,,,,,,,,,10.0,10.0,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-07-06 01:00:00.000,2024-08-06 05:24:38.493,mozilla,Memory Corruption
CVE-2015-2725,119,1.63%,~ 82 %,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,,,,,,,,,10.0,10.0,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-07-06 01:00:00.000,2024-08-06 05:24:38.187,mozilla,Memory Corruption
CVE-2015-2724,119,0.91%,~ 76 %,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,,,,,,,,,10.0,10.0,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-07-06 01:00:00.000,2024-08-06 05:24:38.499,mozilla,Memory Corruption
CVE-2015-2722,,2.31%,~ 85 %,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,,,,,,,,,10.0,10.0,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-07-06 01:00:00.000,2024-08-06 05:24:38.437,mozilla,Use After Free
CVE-2015-2721,310,0.61%,~ 69 %,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:N,,,,,,,,,8.6,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-07-06 01:00:00.000,2024-08-06 05:24:38.535,mozilla,
CVE-2015-2718,200,0.12%,~ 31 %,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,,,,,,,,,8.6,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-05-14 10:00:00.000,2024-08-06 05:24:38.482,mozilla,
CVE-2015-2717,189,2.42%,~ 85 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-05-14 10:00:00.000,2024-08-06 05:24:38.418,mozilla,Out-of-Bounds
CVE-2015-2716,119,5.61%,~ 90 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-05-14 10:00:00.000,2024-08-06 05:24:37.933,mozilla,Buffer Overflow
CVE-2015-2715,362,1.38%,~ 80 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-05-14 10:00:00.000,2024-08-06 05:24:38.561,mozilla,Use After Free
CVE-2015-2713,,1.75%,~ 82 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-05-14 10:00:00.000,2024-08-06 05:24:38.447,mozilla,Use After Free
